일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2011년 08월 08일 12시,48,46.2,133.3,998,-1,-4,0,-,-,동북동,25,0
2011년 08월 08일 15시,0,38.7,124.2,988,27,97,260,중,소형,북,27,0
2011년 08월 08일 15시,12,41.6,125,992,22,79,180,약,소형,북북동,28,100
2011년 08월 08일 15시,24,43.8,127.6,996,19,68,120,약,소형,북동,27,150
2011년 08월 08일 15시,48,46.4,133.9,998,-1,-4,0,-,-,동북동,25,0
2011년 08월 08일 18시,0,39.7,124.6,990,24,86,190,약,소형,북북동,39,0
2011년 08월 08일 18시,12,42.5,126,994,21,76,130,약,소형,북북동,28,100
2011년 08월 08일 18시,24,44.7,129.3,998,-1,-4,0,-,-,북동,31,0
2011년 08월 08일 21시,0,40.6,125.1,990,24,86,150,약,소형,북북동,37,0
2011년 08월 08일 21시,12,43.5,127.1,994,21,76,120,약,소형,북북동,31,100
2011년 08월 08일 21시,24,45.5,130.9,998,-1,-4,0,-,-,동북동,31,0
2011년 08월 09일 03시,0,42.2,125.5,992,22,79,120,약,소형,북북동,31,0
2011년 08월 09일 03시,12,44.7,128.5,996,19,68,100,약,소형,북동,31,100
2011년 08월 09일 03시,24,46.6,132.5,1000,-1,-4,0,-,-,동북동,32,0
2011년 08월 09일 09시,0,44.4,126.4,996,-1,-4,0,-,-,북북동,43,0
