일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2017년 08월 03일 09시,48,29.1,129.5,935,49,176,300,매우강,중형,서북서,9,230
2017년 08월 03일 09시,72,30.2,128.2,935,49,176,300,매우강,중형,북서,7,320
2017년 08월 03일 09시,96,33,128.7,955,40,144,250,강,소형,북,13,460
2017년 08월 03일 09시,120,37.5,133.4,980,29,104,200,중,소형,북동,28,550
2017년 08월 03일 15시,0,27.8,134.1,950,43,155,280,강,소형,서북서,17,0
2017년 08월 03일 15시,24,28.7,131,945,45,162,280,매우강,소형,서북서,13,140
2017년 08월 03일 15시,48,29.6,129.1,935,49,176,300,매우강,중형,서북서,9,230
2017년 08월 03일 15시,72,30.7,128.4,940,47,169,280,매우강,소형,북북서,6,320
2017년 08월 03일 15시,96,34.4,130.2,965,37,133,230,강,소형,북북동,19,460
2017년 08월 03일 15시,120,38.7,135.2,990,24,86,180,약,소형,북동,27,550
2017년 08월 03일 21시,0,28.2,133.4,950,43,155,280,강,소형,서북서,14,0
2017년 08월 03일 21시,24,28.8,130.9,945,45,162,280,매우강,소형,서북서,11,140
2017년 08월 03일 21시,48,29.6,129.5,935,49,176,300,매우강,중형,서북서,7,230
2017년 08월 03일 21시,72,31.6,128.3,945,45,162,280,매우강,소형,북북서,11,320
2017년 08월 03일 21시,96,36.1,131.5,970,35,126,220,강,소형,북동,24,460
2017년 08월 03일 21시,120,40.3,136.3,996,20,72,170,약,소형,북동,26,550
2017년 08월 04일 03시,0,28.4,132.5,955,40,144,280,강,소형,서북서,15,0
2017년 08월 04일 03시,24,28.8,130.1,950,43,155,280,강,소형,서,10,140
2017년 08월 04일 03시,48,29.7,129.3,940,47,169,300,매우강,중형,북서,5,230
2017년 08월 04일 03시,72,32.4,130.1,950,43,155,280,강,소형,북북동,13,320
2017년 08월 04일 03시,96,36.3,132.6,980,29,104,200,중,소형,북북동,20,460
2017년 08월 04일 03시,120,40.6,136.2,996,20,72,150,약,소형,북동,24,550
2017년 08월 04일 09시,0,28.5,131.6,955,40,144,280,강,소형,서,15,0
2017년 08월 04일 09시,24,29.1,129.8,945,45,162,280,매우강,소형,서북서,8,140
2017년 08월 04일 09시,48,30.9,129.6,955,40,144,300,강,중형,북,8,230
2017년 08월 04일 09시,72,33.5,130.7,965,37,133,250,강,소형,북북동,13,320
2017년 08월 04일 09시,96,37.6,133.5,985,27,97,200,중,소형,북동,21,460
2017년 08월 04일 09시,120,42,137.6,998,19,68,150,약,소형,북동,25,550
2017년 08월 04일 15시,0,28.6,131.1,955,40,144,280,강,소형,서북서,8,0
2017년 08월 04일 15시,24,29.4,129.3,945,45,162,300,매우강,중형,서북서,8,140
2017년 08월 04일 15시,48,31.8,129.8,950,43,155,280,강,소형,북북동,11,230
2017년 08월 04일 15시,72,34.6,131.7,980,29,104,250,중,소형,북북동,15,320
2017년 08월 04일 15시,96,38.6,134.6,992,23,83,180,약,소형,북동,21,460
2017년 08월 04일 15시,120,43.7,139.4,998,19,68,150,약,소형,북동,29,550
2017년 08월 04일 21시,0,28.9,130.7,960,39,140,280,강,소형,북서,9,0
2017년 08월 04일 21시,24,29.9,129.6,950,43,155,300,강,중형,북서,6,140
2017년 08월 04일 21시,48,31.6,130.2,955,40,144,280,강,소형,북북동,9,230
2017년 08월 04일 21시,72,35,132.5,980,29,104,250,중,소형,북동,18,320
2017년 08월 04일 21시,96,39,135.6,994,21,76,180,약,소형,북동,22,460
2017년 08월 04일 21시,120,44,138.4,998,19,68,150,약,소형,북북동,26,550
2017년 08월 05일 03시,0,29.2,130.4,960,39,140,270,강,소형,북서,7,0
2017년 08월 05일 03시,24,30.2,129.8,955,40,144,280,강,소형,북북서,6,140
2017년 08월 05일 03시,48,32.2,131.1,960,39,140,270,강,소형,북북동,11,230
2017년 08월 05일 03시,72,36,133.9,985,27,97,230,중,소형,북동,20,320
2017년 08월 05일 03시,96,41.2,136.2,990,24,86,150,약,소형,북북동,26,460
2017년 08월 05일 03시,120,46.6,137.3,998,-1,-4,0,-,-,북,26,0
2017년 08월 05일 09시,0,29.7,130.2,955,40,144,280,강,소형,북북서,10,0
2017년 08월 05일 09시,24,30.8,130,960,39,140,260,강,소형,북,6,140
2017년 08월 05일 09시,48,33.1,131.8,985,27,97,230,중,소형,북동,13,230
2017년 08월 05일 09시,72,37.2,134.9,990,24,86,200,약,소형,북동,22,320
2017년 08월 05일 09시,96,42.9,136.6,998,-1,-4,0,-,-,북북동,27,0
2017년 08월 05일 15시,0,29.9,130,960,39,140,280,강,소형,북서,5,0
2017년 08월 05일 15시,24,31.3,130.5,960,39,140,260,강,소형,북북동,6,140
2017년 08월 05일 15시,48,34.2,132.9,990,24,86,180,약,소형,북동,16,230
2017년 08월 05일 15시,72,38,136.2,992,23,83,150,약,소형,북동,21,320
2017년 08월 05일 15시,96,44.5,136.5,996,-1,-4,0,-,-,북,30,0
2017년 08월 05일 21시,0,30,129.9,965,37,133,250,강,소형,북서,2,0
2017년 08월 05일 21시,24,31.6,130.7,970,35,126,230,강,소형,북북동,7,140
2017년 08월 05일 21시,48,34.8,133.8,990,24,86,160,약,소형,북동,19,230
2017년 08월 05일 21시,72,39,136.6,992,23,83,150,약,소형,북동,22,320
2017년 08월 05일 21시,96,44.9,137.4,996,-1,-4,0,-,-,북,27,0
2017년 08월 06일 03시,0,30.2,130.2,970,35,126,240,강,소형,동북동,6,0
2017년 08월 06일 03시,24,32.1,131.3,980,29,104,210,중,소형,북동,10,140
2017년 08월 06일 03시,48,35.7,135.1,990,24,86,160,약,소형,북동,22,230
2017년 08월 06일 03시,72,39.4,137.4,992,23,83,150,약,소형,북북동,19,320
2017년 08월 06일 03시,96,43.8,138.3,996,-1,-4,0,-,-,북북동,20,0
2017년 08월 06일 09시,0,30.9,130.9,970,35,126,240,강,소형,북동,17,0
2017년 08월 06일 09시,24,33.3,132.8,980,29,104,170,중,소형,북동,15,140
2017년 08월 06일 09시,48,36.8,136.1,992,23,83,150,약,소형,북동,20,230
2017년 08월 06일 09시,72,41,138.5,996,-1,-4,0,-,-,북북동,21,0
2017년 08월 06일 15시,0,31.2,131.4,975,32,115,240,중,소형,동북동,10,0
2017년 08월 06일 15시,24,34,133.8,985,27,97,170,중,소형,북동,16,140
2017년 08월 06일 15시,48,37.4,137.6,992,23,83,150,약,소형,북동,21,230
2017년 08월 06일 15시,72,41.4,139.8,996,-1,-4,0,-,-,북북동,21,0
2017년 08월 06일 21시,0,31.8,132.2,975,32,115,240,중,소형,북동,17,0
2017년 08월 06일 21시,24,35,135.2,985,27,97,180,중,소형,북동,19,140
2017년 08월 06일 21시,48,37.9,138.6,992,23,83,150,약,소형,북동,18,230
2017년 08월 06일 21시,72,41.7,140.9,996,-1,-4,0,-,-,북북동,19,0
2017년 08월 07일 03시,0,32.5,132.7,975,32,115,240,중,소형,북동,15,0
2017년 08월 07일 03시,24,35.4,136.4,985,27,97,180,중,소형,북동,20,140
2017년 08월 07일 03시,48,38.1,139.8,994,21,76,150,약,소형,북동,18,230
2017년 08월 07일 03시,72,42.1,140.8,998,-1,-4,0,-,-,북북동,19,0
2017년 08월 07일 09시,0,33.3,133.8,970,35,126,230,강,소형,북동,23,0
2017년 08월 07일 09시,24,35.7,137.6,985,27,97,180,중,소형,동북동,18,140
2017년 08월 07일 09시,48,37.3,139.5,994,21,76,150,약,소형,북동,11,230
2017년 08월 07일 09시,72,39.5,141.4,998,-1,-4,0,-,-,북동,12,0
2017년 08월 07일 15시,0,34,135,975,32,115,230,중,소형,동북동,23,0
2017년 08월 07일 15시,24,36.6,138.3,990,24,86,170,약,소형,북동,17,140
2017년 08월 07일 15시,48,37.7,140.3,998,-1,-4,0,-,-,동북동,9,0
2017년 08월 07일 21시,0,35,136.3,980,29,104,200,중,소형,북동,27,0
2017년 08월 07일 21시,24,37,139.7,994,-1,-4,0,-,-,동북동,15,0
2017년 08월 08일 03시,0,35.8,136.8,985,27,97,150,중,소형,북북동,17,0
2017년 08월 08일 03시,24,37.9,140.3,996,-1,-4,0,-,-,동북동,16,0
2017년 08월 08일 09시,0,36.4,138.7,990,19,68,120,약,소형,동북동,31,0
2017년 08월 08일 09시,24,38.1,141.3,1000,-1,-4,0,-,-,동북동,12,0
2017년 08월 08일 15시,0,37.5,139,992,-1,-4,0,-,-,북북동,21,0
