,행정구역,count,month,year
12638,이곡2동,"19,487",3,2013
12639,신당동,"37,874",3,2013
12640,본리동,"24,706",3,2013
12641,월성1동,"39,681",3,2013
12642,월성2동,"20,474",3,2013
12643,진천동,"55,681",3,2013
12644,상인1동,"45,112",3,2013
12645,상인2동,"24,779",3,2013
12646,상인3동,"15,187",3,2013
12647,도원동,"41,575",3,2013
12648,송현1동,"22,921",3,2013
12649,송현2동,"22,707",3,2013
12650,본동,"15,716",3,2013
12651,성당동,"26,849",4,2013
12652,두류1.2동,"18,240",4,2013
12653,두류3동,"10,920",4,2013
12654,감삼동,"28,282",4,2013
12655,죽전동,"17,033",4,2013
12656,장기동,"18,869",4,2013
12657,용산1동,"35,734",4,2013
12658,용산2동,"34,487",4,2013
12659,이곡1동,"27,338",4,2013
12660,이곡2동,"19,486",4,2013
12661,신당동,"37,952",4,2013
12662,본리동,"24,715",4,2013
12663,월성1동,"39,734",4,2013
12664,월성2동,"20,455",4,2013
12665,진천동,"55,718",4,2013
12666,상인1동,"45,038",4,2013
12667,상인2동,"24,751",4,2013
12668,상인3동,"15,154",4,2013
12669,도원동,"41,521",4,2013
12670,송현1동,"22,994",4,2013
12671,송현2동,"22,721",4,2013
12672,본동,"15,681",4,2013
12673,성당동,"26,784",5,2013
12674,두류1.2동,"18,219",5,2013
12675,두류3동,"10,889",5,2013
12676,감삼동,"28,781",5,2013
12677,죽전동,"16,961",5,2013
12678,장기동,"18,832",5,2013
12679,용산1동,"35,665",5,2013
12680,용산2동,"34,437",5,2013
12681,이곡1동,"27,323",5,2013
12682,이곡2동,"19,503",5,2013
12683,신당동,"37,939",5,2013
12684,본리동,"24,726",5,2013
12685,월성1동,"39,721",5,2013
12686,월성2동,"20,408",5,2013
12687,진천동,"58,042",5,2013
12688,상인1동,"44,879",5,2013
12689,상인2동,"24,580",5,2013
12690,상인3동,"15,070",5,2013
12691,도원동,"41,316",5,2013
12692,송현1동,"22,945",5,2013
12693,송현2동,"22,616",5,2013
12694,본동,"15,614",5,2013
12695,성당동,"26,716",6,2013
12696,두류1.2동,"18,126",6,2013
12697,두류3동,"10,874",6,2013
12698,감삼동,"29,498",6,2013
12699,죽전동,"16,820",6,2013
12700,장기동,"18,702",6,2013
12701,용산1동,"35,636",6,2013
12702,용산2동,"34,272",6,2013
12703,이곡1동,"27,300",6,2013
12704,이곡2동,"19,454",6,2013
12705,신당동,"37,879",6,2013
12706,본리동,"24,712",6,2013
12707,월성1동,"39,740",6,2013
12708,월성2동,"20,383",6,2013
12709,진천동,"59,569",6,2013
12710,상인1동,"44,755",6,2013
12711,상인2동,"24,514",6,2013
12712,상인3동,"14,989",6,2013
12713,도원동,"41,230",6,2013
12714,송현1동,"22,924",6,2013
12715,송현2동,"22,508",6,2013
12716,본동,"15,562",6,2013
12717,성당동,"26,681",7,2013
12718,두류1.2동,"18,125",7,2013
12719,두류3동,"10,866",7,2013
12720,감삼동,"29,705",7,2013
12721,죽전동,"16,771",7,2013
12722,장기동,"18,664",7,2013
12723,용산1동,"35,710",7,2013
12724,용산2동,"34,288",7,2013
12725,이곡1동,"27,278",7,2013
12726,이곡2동,"19,402",7,2013
12727,신당동,"37,884",7,2013
12728,본리동,"24,662",7,2013
12729,월성1동,"39,820",7,2013
12730,월성2동,"20,389",7,2013
12731,진천동,"60,232",7,2013
12732,상인1동,"44,718",7,2013
12733,상인2동,"24,422",7,2013
12734,상인3동,"14,933",7,2013
12735,도원동,"41,245",7,2013
12736,송현1동,"22,997",7,2013
12737,송현2동,"22,457",7,2013
12738,본동,"15,493",7,2013
12739,성당동,"26,665",8,2013
12740,두류1.2동,"18,130",8,2013
12741,두류3동,"10,840",8,2013
12742,감삼동,"29,812",8,2013
12743,죽전동,"16,762",8,2013
12744,장기동,"18,647",8,2013
12745,용산1동,"35,819",8,2013
12746,용산2동,"34,303",8,2013
12747,이곡1동,"27,281",8,2013
12748,이곡2동,"19,427",8,2013
12749,신당동,"37,834",8,2013
12750,본리동,"24,702",8,2013
12751,월성1동,"39,877",8,2013
12752,월성2동,"20,336",8,2013
12753,진천동,"60,585",8,2013
12754,상인1동,"44,732",8,2013
12755,상인2동,"24,444",8,2013
12756,상인3동,"14,884",8,2013
12757,도원동,"41,205",8,2013
12758,송현1동,"22,968",8,2013
12759,송현2동,"22,519",8,2013
12760,본동,"15,508",8,2013
12761,성당동,"26,687",9,2013
12762,두류1.2동,"18,094",9,2013
12763,두류3동,"10,848",9,2013
12764,감삼동,"29,861",9,2013
12765,죽전동,"16,804",9,2013
12766,장기동,"18,681",9,2013
12767,용산1동,"35,803",9,2013
12768,용산2동,"34,251",9,2013
12769,이곡1동,"27,305",9,2013
12770,이곡2동,"19,368",9,2013
12771,신당동,"37,806",9,2013
12772,본리동,"24,697",9,2013
12773,월성1동,"39,883",9,2013
12774,월성2동,"20,358",9,2013
12775,진천동,"60,788",9,2013
12776,상인1동,"44,834",9,2013
12777,상인2동,"24,446",9,2013
12778,상인3동,"14,842",9,2013
12779,도원동,"41,171",9,2013
12780,송현1동,"22,970",9,2013
12781,송현2동,"22,571",9,2013
12782,본동,"15,499",9,2013
12783,성당동,"26,720",10,2013
12784,두류1.2동,"18,070",10,2013
12785,두류3동,"10,827",10,2013
12786,감삼동,"29,910",10,2013
12787,죽전동,"16,798",10,2013
12788,장기동,"18,652",10,2013
12789,용산1동,"35,766",10,2013
12790,용산2동,"34,223",10,2013
12791,이곡1동,"27,277",10,2013
12792,이곡2동,"19,363",10,2013
12793,신당동,"37,820",10,2013
12794,본리동,"24,681",10,2013
12795,월성1동,"39,925",10,2013
12796,월성2동,"20,300",10,2013
12797,진천동,"61,040",10,2013
12798,상인1동,"44,855",10,2013
12799,상인2동,"24,413",10,2013
12800,상인3동,"14,814",10,2013
12801,도원동,"41,162",10,2013
12802,송현1동,"22,971",10,2013
12803,송현2동,"22,539",10,2013
12804,본동,"15,567",10,2013
12805,성당동,"26,702",11,2013
12806,두류1.2동,"17,987",11,2013
12807,두류3동,"10,827",11,2013
12808,감삼동,"30,045",11,2013
12809,죽전동,"16,804",11,2013
12810,장기동,"18,625",11,2013
12811,용산1동,"35,726",11,2013
12812,용산2동,"34,232",11,2013
12813,이곡1동,"27,251",11,2013
12814,이곡2동,"19,335",11,2013
12815,신당동,"37,753",11,2013
12816,본리동,"24,655",11,2013
12817,월성1동,"39,997",11,2013
12818,월성2동,"20,262",11,2013
12819,진천동,"61,134",11,2013
12820,상인1동,"44,807",11,2013
12821,상인2동,"24,431",11,2013
12822,상인3동,"14,822",11,2013
12823,도원동,"41,156",11,2013
12824,송현1동,"22,956",11,2013
12825,송현2동,"22,555",11,2013
12826,본동,"15,579",11,2013
12827,성당동,"26,694",12,2013
12828,두류1.2동,"17,951",12,2013
12829,두류3동,"10,842",12,2013
12830,감삼동,"30,006",12,2013
12831,죽전동,"16,789",12,2013
12832,장기동,"18,670",12,2013
12833,용산1동,"35,744",12,2013
12834,용산2동,"34,266",12,2013
12835,이곡1동,"27,232",12,2013
12836,이곡2동,"19,333",12,2013
12837,신당동,"37,511",12,2013
12838,본리동,"24,647",12,2013
12839,월성1동,"40,088",12,2013
12840,월성2동,"20,235",12,2013
12841,진천동,"61,183",12,2013
12842,상인1동,"44,813",12,2013
12843,상인2동,"24,418",12,2013
12844,상인3동,"14,766",12,2013
12845,도원동,"41,047",12,2013
12846,송현1동,"22,959",12,2013
12847,송현2동,"22,545",12,2013
12848,본동,"15,549",12,2013
12849,성당동,"26,675",1,2014
12850,두류1.2동,"17,968",1,2014
12851,두류3동,"10,816",1,2014
12852,감삼동,"29,970",1,2014
12853,죽전동,"16,793",1,2014
12854,장기동,"18,681",1,2014
12855,용산1동,"35,727",1,2014
12856,용산2동,"34,203",1,2014
12857,이곡1동,"27,218",1,2014
12858,이곡2동,"19,326",1,2014
12859,신당동,"37,478",1,2014
12860,본리동,"24,678",1,2014
12861,월성1동,"40,122",1,2014
12862,월성2동,"20,179",1,2014
12863,진천동,"61,176",1,2014
12864,상인1동,"44,810",1,2014
12865,상인2동,"24,393",1,2014
12866,상인3동,"14,725",1,2014
12867,도원동,"41,022",1,2014
12868,송현1동,"23,004",1,2014
12869,송현2동,"22,514",1,2014
12870,본동,"15,507",1,2014
12871,성당동,"26,560",2,2014
12872,두류1.2동,"17,955",2,2014
12873,두류3동,"10,784",2,2014
12874,감삼동,"29,890",2,2014
12875,죽전동,"16,827",2,2014
12876,장기동,"18,676",2,2014
12877,용산1동,"35,523",2,2014
12878,용산2동,"34,110",2,2014
12879,이곡1동,"27,200",2,2014
12880,이곡2동,"19,275",2,2014
12881,신당동,"37,364",2,2014
12882,본리동,"24,665",2,2014
12883,월성1동,"40,177",2,2014
12884,월성2동,"20,139",2,2014
12885,진천동,"61,243",2,2014
12886,상인1동,"44,747",2,2014
12887,상인2동,"24,329",2,2014
12888,상인3동,"14,672",2,2014
12889,도원동,"40,874",2,2014
12890,송현1동,"22,928",2,2014
12891,송현2동,"22,469",2,2014
12892,본동,"15,517",2,2014
12893,성당동,"26,579",3,2014
12894,두류1.2동,"17,920",3,2014
12895,두류3동,"10,731",3,2014
12896,감삼동,"29,929",3,2014
12897,죽전동,"16,820",3,2014
12898,장기동,"18,725",3,2014
12899,용산1동,"35,482",3,2014
12900,용산2동,"34,032",3,2014
12901,이곡1동,"27,157",3,2014
12902,이곡2동,"19,251",3,2014
12903,신당동,"37,379",3,2014
12904,본리동,"24,703",3,2014
12905,월성1동,"40,207",3,2014
12906,월성2동,"20,154",3,2014
12907,진천동,"61,182",3,2014
12908,상인1동,"44,686",3,2014
12909,상인2동,"24,297",3,2014
12910,상인3동,"14,611",3,2014
12911,도원동,"40,848",3,2014
12912,송현1동,"22,933",3,2014
12913,송현2동,"22,403",3,2014
12914,본동,"15,542",3,2014
12915,성당동,"26,682",4,2014
12916,두류1.2동,"17,864",4,2014
12917,두류3동,"10,681",4,2014
12918,감삼동,"29,864",4,2014
12919,죽전동,"16,835",4,2014
12920,장기동,"18,667",4,2014
12921,용산1동,"35,490",4,2014
12922,용산2동,"33,959",4,2014
12923,이곡1동,"27,186",4,2014
12924,이곡2동,"19,183",4,2014
12925,신당동,"37,278",4,2014
12926,본리동,"24,691",4,2014
12927,월성1동,"40,192",4,2014
12928,월성2동,"20,102",4,2014
12929,진천동,"61,215",4,2014
12930,상인1동,"44,639",4,2014
12931,상인2동,"24,255",4,2014
12932,상인3동,"14,551",4,2014
12933,도원동,"40,827",4,2014
12934,송현1동,"22,886",4,2014
12935,송현2동,"22,369",4,2014
12936,본동,"15,554",4,2014
12937,성당동,"26,669",5,2014
12938,두류1.2동,"17,800",5,2014
12939,두류3동,"10,680",5,2014
12940,감삼동,"29,834",5,2014
12941,죽전동,"16,810",5,2014
12942,장기동,"18,594",5,2014
12943,용산1동,"35,536",5,2014
12944,용산2동,"33,936",5,2014
12945,이곡1동,"27,175",5,2014
12946,이곡2동,"19,157",5,2014
12947,신당동,"37,252",5,2014
12948,본리동,"24,662",5,2014
12949,월성1동,"40,142",5,2014
12950,월성2동,"20,067",5,2014
12951,진천동,"61,271",5,2014
12952,상인1동,"44,528",5,2014
12953,상인2동,"24,223",5,2014
12954,상인3동,"14,512",5,2014
12955,도원동,"40,798",5,2014
12956,송현1동,"22,960",5,2014
12957,송현2동,"22,339",5,2014
12958,본동,"15,496",5,2014
12959,성당동,"26,698",6,2014
12960,두류1.2동,"17,811",6,2014
12961,두류3동,"10,678",6,2014
12962,감삼동,"29,814",6,2014
12963,죽전동,"16,808",6,2014
12964,장기동,"18,530",6,2014
12965,용산1동,"35,542",6,2014
12966,용산2동,"33,911",6,2014
12967,이곡1동,"27,142",6,2014
12968,이곡2동,"19,133",6,2014
12969,신당동,"37,201",6,2014
12970,본리동,"24,620",6,2014
12971,월성1동,"40,140",6,2014
12972,월성2동,"20,068",6,2014
12973,진천동,"61,338",6,2014
12974,상인1동,"44,501",6,2014
12975,상인2동,"24,172",6,2014
12976,상인3동,"14,497",6,2014
12977,도원동,"40,799",6,2014
12978,송현1동,"22,939",6,2014
12979,송현2동,"22,297",6,2014
12980,본동,"15,487",6,2014
12981,성당동,"26,751",7,2014
12982,두류1.2동,"17,729",7,2014
12983,두류3동,"10,681",7,2014
12984,감삼동,"29,820",7,2014
12985,죽전동,"16,817",7,2014
12986,장기동,"18,509",7,2014
12987,용산1동,"35,508",7,2014
12988,용산2동,"33,877",7,2014
12989,이곡1동,"27,096",7,2014
12990,이곡2동,"19,171",7,2014
12991,신당동,"37,108",7,2014
12992,본리동,"24,627",7,2014
12993,월성1동,"40,150",7,2014
12994,월성2동,"20,060",7,2014
12995,진천동,"61,405",7,2014
12996,상인1동,"44,569",7,2014
12997,상인2동,"24,108",7,2014
12998,상인3동,"14,477",7,2014
12999,도원동,"40,743",7,2014
13000,송현1동,"22,871",7,2014
13001,송현2동,"22,313",7,2014
13002,본동,"15,500",7,2014
13003,성당동,"26,673",8,2014
13004,두류1.2동,"17,780",8,2014
13005,두류3동,"10,691",8,2014
13006,감삼동,"29,799",8,2014
13007,죽전동,"16,791",8,2014
13008,장기동,"18,484",8,2014
13009,용산1동,"35,489",8,2014
13010,용산2동,"33,834",8,2014
13011,이곡1동,"27,087",8,2014
13012,이곡2동,"19,156",8,2014
13013,신당동,"37,061",8,2014
13014,본리동,"24,610",8,2014
13015,월성1동,"40,165",8,2014
13016,월성2동,"20,023",8,2014
13017,진천동,"61,348",8,2014
13018,상인1동,"44,576",8,2014
13019,상인2동,"24,199",8,2014
13020,상인3동,"14,447",8,2014
13021,도원동,"40,747",8,2014
13022,송현1동,"22,877",8,2014
13023,송현2동,"22,318",8,2014
13024,본동,"15,496",8,2014
13025,성당동,"26,710",9,2014
13026,두류1.2동,"17,783",9,2014
13027,두류3동,"10,676",9,2014
13028,감삼동,"29,728",9,2014
13029,죽전동,"16,744",9,2014
13030,장기동,"18,443",9,2014
13031,용산1동,"35,454",9,2014
13032,용산2동,"33,781",9,2014
13033,이곡1동,"27,034",9,2014
13034,이곡2동,"19,099",9,2014
13035,신당동,"37,032",9,2014
13036,본리동,"24,627",9,2014
13037,월성1동,"40,069",9,2014
13038,월성2동,"19,967",9,2014
13039,진천동,"61,265",9,2014
13040,상인1동,"44,586",9,2014
13041,상인2동,"24,110",9,2014
13042,상인3동,"14,409",9,2014
13043,도원동,"40,690",9,2014
13044,송현1동,"22,766",9,2014
13045,송현2동,"22,245",9,2014
13046,본동,"15,433",9,2014
13047,성당동,"26,716",10,2014
13048,두류1.2동,"17,825",10,2014
13049,두류3동,"10,666",10,2014
13050,감삼동,"29,675",10,2014
13051,죽전동,"16,691",10,2014
13052,장기동,"18,414",10,2014
13053,용산1동,"35,493",10,2014
13054,용산2동,"33,755",10,2014
13055,이곡1동,"27,028",10,2014
13056,이곡2동,"19,107",10,2014
13057,신당동,"36,943",10,2014
13058,본리동,"24,620",10,2014
13059,월성1동,"40,777",10,2014
13060,월성2동,"19,914",10,2014
13061,진천동,"61,211",10,2014
13062,상인1동,"44,530",10,2014
13063,상인2동,"24,113",10,2014
13064,상인3동,"14,370",10,2014
13065,도원동,"40,717",10,2014
13066,송현1동,"22,700",10,2014
13067,송현2동,"22,134",10,2014
13068,본동,"15,457",10,2014
13069,성당동,"26,689",11,2014
13070,두류1.2동,"17,839",11,2014
13071,두류3동,"10,632",11,2014
13072,감삼동,"29,658",11,2014
13073,죽전동,"16,766",11,2014
13074,장기동,"18,452",11,2014
13075,용산1동,"35,422",11,2014
13076,용산2동,"33,694",11,2014
13077,이곡1동,"26,950",11,2014
13078,이곡2동,"19,093",11,2014
13079,신당동,"36,968",11,2014
13080,본리동,"24,619",11,2014
13081,월성1동,"41,800",11,2014
13082,월성2동,"19,851",11,2014
13083,진천동,"61,132",11,2014
13084,상인1동,"44,563",11,2014
13085,상인2동,"24,046",11,2014
13086,상인3동,"14,333",11,2014
13087,도원동,"40,697",11,2014
13088,송현1동,"22,707",11,2014
13089,송현2동,"22,105",11,2014
13090,본동,"15,468",11,2014
13091,성당동,"26,689",12,2014
13092,두류1.2동,"17,803",12,2014
13093,두류3동,"10,578",12,2014
13094,감삼동,"29,629",12,2014
13095,죽전동,"16,784",12,2014
13096,장기동,"18,449",12,2014
13097,용산1동,"35,400",12,2014
13098,용산2동,"33,658",12,2014
13099,이곡1동,"26,921",12,2014
13100,이곡2동,"19,081",12,2014
13101,신당동,"36,947",12,2014
13102,본리동,"24,676",12,2014
13103,월성1동,"42,195",12,2014
13104,월성2동,"19,773",12,2014
13105,진천동,"61,070",12,2014
13106,상인1동,"44,555",12,2014
13107,상인2동,"24,001",12,2014
13108,상인3동,"14,369",12,2014
13109,도원동,"40,639",12,2014
13110,송현1동,"22,680",12,2014
13111,송현2동,"22,131",12,2014
13112,본동,"15,488",12,2014
13113,성당동,"26,645",1,2015
13114,두류1.2동,"17,764",1,2015
13115,두류3동,"10,618",1,2015
13116,감삼동,"29,646",1,2015
13117,죽전동,"16,810",1,2015
13118,장기동,"18,469",1,2015
13119,용산1동,"35,393",1,2015
13120,용산2동,"33,697",1,2015
13121,이곡1동,"26,881",1,2015
13122,이곡2동,"19,047",1,2015
13123,신당동,"36,798",1,2015
13124,본리동,"24,740",1,2015
13125,월성1동,"42,392",1,2015
13126,월성2동,"19,752",1,2015
13127,진천동,"61,219",1,2015
13128,상인1동,"44,434",1,2015
13129,상인2동,"23,949",1,2015
13130,상인3동,"14,332",1,2015
13131,도원동,"40,784",1,2015
13132,송현1동,"22,654",1,2015
13133,송현2동,"22,111",1,2015
13134,본동,"15,468",1,2015
13135,성당동,"26,591",2,2015
13136,두류1.2동,"17,724",2,2015
13137,두류3동,"10,605",2,2015
13138,감삼동,"29,656",2,2015
13139,죽전동,"16,784",2,2015
13140,장기동,"18,442",2,2015
13141,용산1동,"35,375",2,2015
13142,용산2동,"33,662",2,2015
13143,이곡1동,"26,797",2,2015
13144,이곡2동,"19,031",2,2015
13145,신당동,"36,649",2,2015
13146,본리동,"24,605",2,2015
13147,월성1동,"42,472",2,2015
13148,월성2동,"19,653",2,2015
13149,진천동,"63,246",2,2015
13150,상인1동,"44,192",2,2015
13151,상인2동,"23,826",2,2015
13152,상인3동,"14,278",2,2015
13153,도원동,"41,220",2,2015
13154,송현1동,"22,609",2,2015
13155,송현2동,"22,032",2,2015
13156,본동,"15,408",2,2015
13157,성당동,"26,496",3,2015
13158,두류1.2동,"17,723",3,2015
13159,두류3동,"10,596",3,2015
13160,감삼동,"29,715",3,2015
13161,죽전동,"16,771",3,2015
13162,장기동,"18,386",3,2015
13163,용산1동,"35,395",3,2015
13164,용산2동,"33,561",3,2015
13165,이곡1동,"26,753",3,2015
13166,이곡2동,"18,973",3,2015
13167,신당동,"36,625",3,2015
13168,본리동,"24,534",3,2015
13169,월성1동,"42,473",3,2015
13170,월성2동,"19,566",3,2015
13171,진천동,"63,899",3,2015
13172,상인1동,"44,046",3,2015
13173,상인2동,"23,686",3,2015
13174,상인3동,"14,194",3,2015
13175,도원동,"41,666",3,2015
13176,송현1동,"22,605",3,2015
13177,송현2동,"21,991",3,2015
13178,본동,"15,374",3,2015
13179,성당동,"26,496",4,2015
13180,두류1.2동,"17,692",4,2015
13181,두류3동,"10,579",4,2015
13182,감삼동,"29,710",4,2015
13183,죽전동,"16,682",4,2015
13184,장기동,"18,314",4,2015
13185,용산1동,"35,407",4,2015
13186,용산2동,"33,546",4,2015
13187,이곡1동,"26,784",4,2015
13188,이곡2동,"18,941",4,2015
13189,신당동,"36,467",4,2015
13190,본리동,"24,500",4,2015
13191,월성1동,"42,417",4,2015
13192,월성2동,"19,529",4,2015
13193,진천동,"64,117",4,2015
13194,상인1동,"44,035",4,2015
13195,상인2동,"23,571",4,2015
13196,상인3동,"14,132",4,2015
13197,도원동,"41,738",4,2015
13198,송현1동,"22,522",4,2015
13199,송현2동,"22,012",4,2015
13200,본동,"15,368",4,2015
13201,성당동,"26,456",5,2015
13202,두류1.2동,"17,669",5,2015
13203,두류3동,"10,588",5,2015
13204,감삼동,"29,666",5,2015
13205,죽전동,"16,629",5,2015
13206,장기동,"18,239",5,2015
13207,용산1동,"35,308",5,2015
13208,용산2동,"33,513",5,2015
13209,이곡1동,"26,708",5,2015
13210,이곡2동,"18,922",5,2015
13211,신당동,"36,472",5,2015
13212,본리동,"24,498",5,2015
13213,월성1동,"42,494",5,2015
13214,월성2동,"19,451",5,2015
13215,진천동,"64,212",5,2015
13216,상인1동,"44,029",5,2015
13217,상인2동,"23,558",5,2015
13218,상인3동,"14,068",5,2015
13219,도원동,"41,742",5,2015
13220,송현1동,"22,470",5,2015
13221,송현2동,"21,973",5,2015
13222,본동,"15,387",5,2015
13223,성당동,"26,390",6,2015
13224,두류1.2동,"17,664",6,2015
13225,두류3동,"10,594",6,2015
13226,감삼동,"29,618",6,2015
