1단계,2단계,3단계,격자 X,격자 Y,경도(시),경도(분),경도(초),위도(시),위도(분),위도(초),경도(초/100),위도(초/100)
대전광역시,동구,성남동,68,100,0,0,0,0,0,0,127.4374361,36.3445416
대전광역시,동구,홍도동,68,100,127,25,31.64,36,20,38.53,127.4254556,36.34403611
대전광역시,동구,삼성동,68,100,0,0,0,0,0,0,127.4221987,36.3405954
대전광역시,동구,대청동,69,100,127,29,41.03,36,20,26.33,127.4947306,36.34064722
대전광역시,동구,산내동,69,99,127,28,11.91,36,16,43.05,127.469975,36.278625
대전광역시,중구,,68,100,127,25,23.2,36,19,21.47,127.4231111,36.32263056
대전광역시,중구,은행선화동,68,100,127,25,13.44,36,19,29.44,127.4204,36.32484444
대전광역시,중구,목동,68,100,127,24,52.64,36,19,53.22,127.4146222,36.33145
대전광역시,중구,중촌동,68,100,127,24,44.73,36,20,20.05,127.412426,36.33890382
대전광역시,중구,대흥동,68,100,127,25,40.91,36,19,2.63,127.4280306,36.31739722
대전광역시,중구,문창동,68,100,127,26,24.2,36,18,47.78,127.4400556,36.31327222
대전광역시,중구,석교동,68,99,127,26,40.32,36,18,24.22,127.4445333,36.30672778
대전광역시,중구,대사동,68,100,127,25,37.11,36,18,52.97,127.426975,36.31471389
대전광역시,중구,부사동,68,100,127,26,8.96,36,18,40.58,127.4358222,36.31127222
대전광역시,중구,용두동,68,100,127,24,44.91,36,19,21.25,127.412475,36.32256944
대전광역시,중구,오류동,68,100,127,24,21.32,36,19,21.36,127.4059222,36.3226
대전광역시,중구,태평1동,68,100,127,23,57,36,19,23.63,127.3991667,36.32323056
대전광역시,중구,태평2동,67,100,127,23,42,36,19,5.97,127.395,36.318325
대전광역시,중구,유천1동,67,100,127,23,50.52,36,18,43.69,127.3973667,36.31213611
대전광역시,중구,유천2동,68,100,127,24,4.79,36,18,44.94,127.4013306,36.31248333
대전광역시,중구,문화1동,68,100,127,24,31.11,36,18,44.74,127.4086417,36.31242778
대전광역시,중구,문화2동,68,99,127,24,4.84,36,18,17.24,127.4013444,36.30478889
대전광역시,중구,산성동,67,99,127,23,17.59,36,18,8.77,127.3882194,36.30243611
대전광역시,서구,,67,100,127,23,8.79,36,21,8.94,127.385775,36.35248333
대전광역시,서구,복수동,67,99,127,22,33.52,36,18,13.8,127.3759778,36.30383333
대전광역시,서구,도마1동,67,100,127,22,59.47,36,18,47.03,127.3831861,36.31306389
대전광역시,서구,도마2동,67,100,127,22,32.55,36,18,35.39,127.3757083,36.30983056
대전광역시,서구,정림동,67,99,127,22,7.91,36,18,5.57,127.3688639,36.30154722
대전광역시,서구,변동,67,100,127,23,20,36,19,22.5,127.3888889,36.32291667
대전광역시,서구,용문동,67,100,127,23,47,36,20,1.3,127.3963889,36.33369444
대전광역시,서구,탄방동,67,100,127,23,50.15,36,20,37.21,127.3972639,36.34366944
대전광역시,서구,괴정동,67,100,127,23,2.91,36,20,3.33,127.3841417,36.33425833
대전광역시,서구,가장동,67,100,127,23,14.47,36,19,37.74,127.3873528,36.32715
대전광역시,서구,내동,67,100,127,22,46.23,36,19,45.33,127.3795083,36.32925833
대전광역시,서구,갈마1동,67,100,127,22,11.91,36,20,59.08,127.369975,36.34974444
대전광역시,서구,갈마2동,67,100,127,22,37.28,36,20,37.52,127.3770222,36.34375556
대전광역시,서구,월평1동,67,100,127,21,35.03,36,21,6.33,127.3597306,36.35175833
대전광역시,서구,월평2동,67,101,127,22,34.44,36,21,38.27,127.3762333,36.36063056
대전광역시,서구,월평3동,67,101,127,22,8.4,36,21,26.5,127.369,36.35736111
대전광역시,서구,가수원동,67,99,127,21,5.08,36,18,2.22,127.3514111,36.30061667
대전광역시,서구,관저1동,66,99,127,20,21.84,36,18,3.28,127.3394,36.30091111
대전광역시,서구,관저2동,66,99,127,20,14,36,17,46.36,127.3372222,36.29621111
대전광역시,서구,기성동,67,98,127,20,37.55,36,15,10.55,127.3437639,36.25293056
대전광역시,서구,둔산1동,67,100,127,23,16.59,36,20,58.27,127.3879417,36.34951944
대전광역시,서구,둔산2동,67,100,127,23,8.35,36,21,3.05,127.3856528,36.35084722
대전광역시,서구,만년동,67,101,127,22,37.67,36,21,52.66,127.3771306,36.36462778
대전광역시,서구,둔산3동,68,101,0,0,0,0,0,0,127.4000006,36.3534312
대전광역시,유성구,,67,101,127,21,30.03,36,21,33.72,127.3583417,36.35936667
대전광역시,유성구,진잠동,66,99,127,19,6.96,36,17,48.66,127.3186,36.29685
대전광역시,유성구,온천1동,66,100,127,20,28,36,21,0.92,127.3411111,36.35025556
대전광역시,유성구,온천2동,66,101,127,20,20.55,36,21,26.02,127.3390417,36.35722778
대전광역시,유성구,노은1동,66,101,127,19,14,36,21,55.19,127.3205556,36.36533056
대전광역시,유성구,노은2동,66,101,127,18,50.08,36,23,18.89,127.3139111,36.38858056
대전광역시,유성구,노은3동,66,101,127,18,28.43,36,23,12.45,127.307896,36.386791
대전광역시,유성구,신성동,67,101,127,20,58.32,36,23,10.5,127.3495333,36.38625
대전광역시,유성구,전민동,68,101,127,24,9.11,36,23,49.3,127.4025306,36.39702778
대전광역시,유성구,구즉동,67,102,127,23,9.32,36,26,14.89,127.3859222,36.43746944
대전광역시,유성구,관평동,68,101,127,23,19.6,36,25,23.41,127.3887774,36.42316994
대전광역시,유성구,원신흥동,67,100,127,20,35.87,36,20,31.73,127.343296,36.342146
대전광역시,대덕구,,68,100,127,25,3.67,36,20,37.66,127.4176861,36.34379444
대전광역시,대덕구,오정동,68,100,127,24,43.11,36,21,3,127.411975,36.35083333
대전광역시,대덕구,대화동,68,101,127,24,48.47,36,21,48.42,127.4134639,36.36345
대전광역시,대덕구,회덕동,68,101,127,25,24.96,36,22,24,127.4236,36.37333333
대전광역시,대덕구,비래동,68,100,127,27,7.28,36,21,7.25,127.4520222,36.35201389
대전광역시,대덕구,송촌동,68,101,127,26,31.32,36,21,45.8,127.4420333,36.36272222
대전광역시,대덕구,중리동,68,101,127,25,42.79,36,21,27.8,127.4285528,36.35772222
대전광역시,대덕구,신탄진동,68,103,127,25,52.35,36,26,55.64,127.4312083,36.44878889
대전광역시,대덕구,석봉동,68,102,127,25,40.35,36,26,42.7,127.427875,36.44519444
대전광역시,대덕구,덕암동,68,102,127,25,44.67,36,26,14.44,127.429075,36.43734444
대전광역시,대덕구,목상동,68,102,127,24,51.59,36,26,44.07,127.4143306,36.445575
대전광역시,대덕구,법1동,68,101,127,25,44.03,36,22,4.46,127.4288972,36.36790556
대전광역시,대덕구,법2동,68,101,127,25,58.47,36,21,51.55,127.4329083,36.36431944
울산광역시,,,102,84,129,18,49.28,35,32,7.47,129.3136889,35.53540833
울산광역시,중구,,102,84,129,20,5.55,35,33,58.83,129.334875,35.56634167
울산광역시,중구,학성동,102,84,129,20,13.15,35,33,8.35,129.3369861,35.55231944
울산광역시,중구,반구1동,102,84,129,20,38.08,35,33,12.19,129.3439111,35.55338611
울산광역시,중구,반구2동,102,84,129,20,35.15,35,33,37.1,129.3430972,35.56030556
울산광역시,중구,복산1동,102,84,129,19,45.64,35,33,35.97,129.3293444,35.55999167
울산광역시,중구,복산2동,102,84,129,20,11.28,35,33,46.55,129.3364667,35.56293056
울산광역시,중구,중앙동,102,84,0,0,0,0,0,0,129.32405,35.557542
울산광역시,중구,우정동,102,84,129,18,52.71,35,33,6.25,129.3146417,35.55173611
울산광역시,중구,태화동,102,84,129,18,24.23,35,33,12.66,129.3067306,35.55351667
울산광역시,중구,다운동,101,84,129,16,40.76,35,33,11.88,129.2779889,35.5533
울산광역시,중구,병영1동,102,84,129,20,55.88,35,34,1.24,129.3488556,35.56701111
울산광역시,중구,병영2동,102,85,129,20,53.79,35,34,34.86,129.348275,35.57635
울산광역시,중구,약사동,102,84,129,20,22.35,35,34,2.61,129.3395417,35.56739167
울산광역시,중구,성안동,102,85,129,18,34.91,35,34,27.63,129.3096972,35.57434167
울산광역시,남구,,102,84,129,19,56.59,35,32,26.75,129.3323861,35.54076389
울산광역시,남구,신정1동,102,84,129,18,31.84,35,32,17.85,129.3088444,35.53829167
울산광역시,남구,신정2동,102,84,129,18,36.64,35,31,53.8,129.3101778,35.53161111
울산광역시,남구,신정3동,102,84,129,19,7.4,35,32,31.08,129.3187222,35.54196667
울산광역시,남구,신정4동,102,83,129,19,0.4,35,31,34.61,129.3167778,35.52628056
울산광역시,남구,신정5동,102,84,129,19,25.4,35,32,30.66,129.3237222,35.54185
울산광역시,남구,달동,102,84,129,19,7.84,35,32,0.22,129.3188444,35.53339444
울산광역시,남구,삼산동,102,84,129,20,2.96,35,32,29,129.3341556,35.54138889
울산광역시,남구,삼호동,101,84,129,16,5.79,35,32,49,129.268275,35.54694444
울산광역시,남구,무거동,101,84,129,15,46.84,35,32,52.52,129.2630111,35.54792222
울산광역시,남구,옥동,101,84,129,17,46.2,35,31,56.08,129.2961667,35.53224444
울산광역시,남구,대현동,102,83,129,19,44.84,35,31,24.63,129.3291222,35.52350833
울산광역시,남구,수암동,102,83,129,19,14.4,35,31,16.89,129.3206667,35.52135833
울산광역시,남구,선암동,102,83,129,20,15,35,30,35.5,129.3375,35.50986111
울산광역시,남구,야음장생포동,102,83,129,20,28.59,35,30,59.69,129.341275,35.51658056
울산광역시,동구,,104,83,129,25,8.23,35,30,6.8,129.4189528,35.50188889
울산광역시,동구,방어동,104,83,129,25,35.08,35,28,58.71,129.4264111,35.482975
울산광역시,동구,일산동,104,83,129,25,42.76,35,29,42.11,129.4285444,35.49503056
울산광역시,동구,화정동,104,83,129,25,36.71,35,29,26.52,129.4268639,35.4907
울산광역시,동구,대송동,104,83,129,25,14.32,35,30,0.49,129.4206444,35.50013611
울산광역시,동구,전하1동,104,83,129,25,51.15,35,30,49.53,129.430875,35.51375833
울산광역시,동구,전하2동,104,83,129,25,53.67,35,30,22.69,129.431575,35.50630278
울산광역시,동구,남목1동,104,84,129,25,23.28,35,32,10.83,129.4231333,35.53634167
울산광역시,동구,남목2동,104,83,129,26,2,35,31,17.63,129.4338889,35.52156389
울산광역시,동구,남목3동,104,84,129,26,1.08,35,32,34.6,129.4336333,35.54294444
울산광역시,북구,,103,85,129,21,48.76,35,34,46.88,129.3635444,35.57968889
울산광역시,북구,농소1동,102,86,129,21,30,35,37,11.11,129.3583333,35.61975278
울산광역시,북구,농소2동,102,86,129,21,1.71,35,38,6.86,129.350475,35.63523889
울산광역시,북구,농소3동,102,86,129,20,30.96,35,37,32.28,129.3419333,35.62563333
울산광역시,북구,강동동,104,85,129,27,2.35,35,36,44.66,129.4506528,35.61240556
울산광역시,북구,효문동,103,85,129,21,48.23,35,34,29.25,129.3633972,35.57479167
울산광역시,북구,송정동,103,85,129,21,35.32,35,35,30.39,129.3598111,35.591775
울산광역시,북구,양정동,103,84,129,23,16.11,35,32,34.57,129.3878083,35.54293611
울산광역시,북구,염포동,103,83,129,24,5.03,35,31,25.75,129.4013972,35.52381944
울산광역시,울주군,,101,84,129,17,49.79,35,31,50.66,129.2971639,35.53073889
울산광역시,울주군,온산읍,102,81,129,19,0.71,35,25,53.69,129.3168639,35.43158056
울산광역시,울주군,언양읍,98,84,129,7,40.96,35,33,58.94,129.1280444,35.56637222
울산광역시,울주군,온양읍,101,81,129,16,59,35,24,57.25,129.2830556,35.41590278
울산광역시,울주군,범서읍,100,84,129,13,56.71,35,33,57.25,129.2324194,35.56590278
울산광역시,울주군,청량읍,102,83,129,18,21.6,35,29,35.268,129.306002,35.49313
울산광역시,울주군,삼남읍,98,84,129,6,23.45292,35,32,19.761,129.1065147,35.5388225
울산광역시,울주군,서생면,102,80,129,19,42.84,35,20,46.22,129.3285667,35.34617222
울산광역시,울주군,웅촌면,100,82,129,12,42.64,35,27,47.27,129.2118444,35.46313056
울산광역시,울주군,두동면,100,86,129,12,12.71,35,39,4.38,129.2035306,35.65121667
울산광역시,울주군,두서면,99,86,129,9,40.32,35,38,25.55,129.1612,35.64043056
울산광역시,울주군,상북면,98,85,129,5,36.47,35,35,15.22,129.0934639,35.58756111
울산광역시,울주군,삼동면,99,83,129,9,32.96,35,31,8.71,129.1591556,35.51908611
세종특별자치시,,,66,103,0,0,0,0,0,0,127.2890691,36.4800121
세종특별자치시,세종특별자치시,,66,103,0,0,0,0,0,0,127.2890691,36.4800121
세종특별자치시,세종특별자치시,조치원읍,66,106,0,0,0,0,0,0,127.298399,36.604528
세종특별자치시,세종특별자치시,연기면,65,105,0,0,0,0,0,0,127.2737741,36.5418737
세종특별자치시,세종특별자치시,연동면,66,105,0,0,0,0,0,0,127.3268658,36.5590889
세종특별자치시,세종특별자치시,부강면,67,104,0,0,0,0,0,0,127.370376,36.527112
세종특별자치시,세종특별자치시,금남면,65,103,0,0,0,0,0,0,127.28035,36.463826
세종특별자치시,세종특별자치시,장군면,64,104,0,0,0,0,0,0,127.2056006,36.4967934
세종특별자치시,세종특별자치시,연서면,65,106,0,0,0,0,0,0,127.2716217,36.592587
세종특별자치시,세종특별자치시,전의면,64,108,0,0,0,0,0,0,127.1955125,36.6812513
세종특별자치시,세종특별자치시,전동면,65,107,0,0,0,0,0,0,127.2641625,36.6560904
세종특별자치시,세종특별자치시,소정면,63,108,0,0,0,0,0,0,127.1582525,36.7223175
세종특별자치시,세종특별자치시,한솔동,65,103,127,15,16.65,36,28,44.53,127.254625,36.47903611
세종특별자치시,세종특별자치시,새롬동,65,103,127,15,24.8364,36,29,11.5512,127.256899,36.486542
세종특별자치시,세종특별자치시,도담동,65,104,127,15,44.63,36,31,2.32,127.2623972,36.51731111
세종특별자치시,세종특별자치시,해밀동,63,120,127,9,57.07103,37,14,57.97774,127.1658531,37.24943826
세종특별자치시,세종특별자치시,아름동,65,104,127,14,53.6,36,30,43.35,127.2482222,36.51204167
세종특별자치시,세종특별자치시,종촌동,65,104,127,14,51.4,36,30,43.044,127.247612,36.5119569
세종특별자치시,세종특별자치시,고운동,65,104,127,14,12.62759999,36,31,11.1936,127.236841,36.519776
세종특별자치시,세종특별자치시,소담동,66,103,127,18,4.28,36,29,0.68,127.3011911,36.4835223
세종특별자치시,세종특별자치시,보람동,66,103,127,17,25.4832,36,28,43.86,127.290412,36.47885
세종특별자치시,세종특별자치시,대평동,65,103,127,16,46.31,36,28,16.57,127.2795296,36.4712699
세종특별자치시,세종특별자치시,다정동,65,104,127,14,52.48788,36,29,38.31828,127.2479133,36.4939773
경기도,,,60,120,127,0,42.08,37,16,18.64,127.0116889,37.27184444
경기도,수원시장안구,,60,121,127,0,44,37,18,3.64,127.0122222,37.30101111
경기도,수원시장안구,파장동,60,121,126,59,48.79,37,18,20.1,126.9968861,37.30558333
경기도,수원시장안구,율천동,60,121,126,58,24.88,37,17,41.17,126.9735778,37.29476944
경기도,수원시장안구,정자1동,60,121,126,59,36.15,37,17,57.79,126.993375,37.29938611
경기도,수원시장안구,정자2동,60,121,127,0,9.44,37,17,32.23,127.0026222,37.29228611
경기도,수원시장안구,정자3동,60,121,126,59,51.59,37,17,37.6,126.9976639,37.29377778
경기도,수원시장안구,영화동,61,121,127,0,58.08,37,17,25.14,127.0161333,37.29031667
경기도,수원시장안구,송죽동,60,121,127,0,33.03,37,17,51.6,127.009175,37.29766667
경기도,수원시장안구,조원1동,61,121,127,1,6.59,37,17,56.35,127.0184972,37.29898611
경기도,수원시장안구,조원2동,60,121,127,0,42.55,37,18,10.04,127.0118194,37.30278889
경기도,수원시장안구,연무동,61,121,127,1,25.2,37,17,15.79,127.0236667,37.28771944
경기도,수원시권선구,,60,120,126,58,26.67,37,15,17.04,126.974075,37.25473333
경기도,수원시권선구,세류1동,60,120,127,0,36.2,37,15,33.69,127.0100556,37.25935833
경기도,수원시권선구,세류2동,61,120,127,0,54.47,37,15,1.86,127.0151306,37.25051667
경기도,수원시권선구,세류3동,61,120,127,0,50.52,37,15,22.39,127.0140333,37.25621944
경기도,수원시권선구,평동,60,120,126,59,46.08,37,15,18.6,126.9961333,37.25516667
경기도,수원시권선구,서둔동,60,120,126,59,17.15,37,16,11.01,126.9880972,37.269725
경기도,수원시권선구,구운동,60,120,126,58,24.88,37,16,27.64,126.9735778,37.27434444
경기도,수원시 권선구,금곡동,59,120,126,57,7.85,37,16,21.86,126.9521816,37.2727402
경기도,수원시 권선구,호매실동,60,120,126,57,25.52,37,15,58.41,126.9570883,37.2662253
경기도,수원시권선구,권선1동,61,120,127,2,13.11,37,15,13.6,127.036975,37.25377778
경기도,수원시권선구,권선2동,61,120,127,1,54.4,37,14,54.57,127.0317778,37.24849167
경기도,수원시권선구,곡선동,61,120,127,2,7.52,37,14,25.39,127.0354222,37.24038611
경기도,수원시권선구,입북동,60,121,126,57,42.23,37,17,25.52,126.9617306,37.29042222
경기도,수원시팔달구,,61,121,127,2,16.2,37,16,59.17,127.0378333,37.28310278
경기도,수원시팔달구,매교동,61,120,127,0,58.59,37,15,56.44,127.016275,37.26567778
경기도,수원시팔달구,매산동,60,120,127,0,28,37,15,57.2,127.0077778,37.26588889
경기도,수원시팔달구,고등동,60,120,127,0,11.59,37,16,13.73,127.0032194,37.27048056
경기도,수원시팔달구,화서1동,60,120,126,59,48.79,37,16,25.86,126.9968861,37.27385
경기도,수원시팔달구,화서2동,60,121,126,59,46.88,37,16,49.85,126.9963556,37.28051389
경기도,수원시팔달구,지동,61,120,127,1,49.88,37,16,45.16,127.0305222,37.27921111
경기도,수원시팔달구,우만1동,61,121,127,1,53.23,37,16,57.14,127.0314528,37.28253889
경기도,수원시팔달구,우만2동,61,120,127,2,30.67,37,16,30.42,127.0418528,37.27511667
경기도,수원시팔달구,인계동,61,120,127,1,24.2,37,16,3.2,127.0233889,37.26755556
경기도,수원시팔달구,행궁동,61,121,127,0,53.11,37,16,52.51,127.0147528,37.28125278
경기도,수원시영통구,,61,120,127,2,55.08,37,15,22.72,127.0486333,37.25631111
경기도,수원시영통구,매탄1동,61,120,127,2,33.23,37,16,3.47,127.0425639,37.26763056
경기도,수원시영통구,매탄2동,61,120,127,2,58.2,37,16,2.1,127.0495,37.26725
경기도,수원시영통구,매탄3동,61,120,127,2,42.55,37,15,13.57,127.0451528,37.25376944
경기도,수원시영통구,매탄4동,61,120,127,3,2.84,37,15,44.17,127.0507889,37.26226944
경기도,수원시영통구,원천동,61,120,127,3,34.32,37,16,15.07,127.0595333,37.27085278
경기도,수원시영통구,영통1동,62,120,127,4,57.52,37,15,48.44,127.0826444,37.26345556
경기도,수원시영통구,영통2동,61,120,127,3,30.32,37,14,38.6,127.0584222,37.24405556
